original_Tip_Name,Tip_Name,Order,Family,Genus,level0,level1,level2,level3,level4,level5,level6,level7
Amazona_farinosa_LSUMZB2202,PSITTACIFORMES_Psittacidae_Amazona_farinosa,PSITTACIFORMES,Psittacidae,Amazona,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,NA,NA,NA
Amazona_festiva_LSUMZB36563,PSITTACIFORMES_Psittacidae_Amazona_festiva,PSITTACIFORMES,Psittacidae,Amazona,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,NA,NA,NA
Amazona_finschi_LSUMZB24949,PSITTACIFORMES_Psittacidae_Amazona_finschi,PSITTACIFORMES,Psittacidae,Amazona,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,NA,NA,NA
Amazona_guildingii_LSUMZB29822,PSITTACIFORMES_Psittacidae_Amazona_guildingii,PSITTACIFORMES,Psittacidae,Amazona,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,NA,NA,NA
Amazona_imperialis_AMNH783831,PSITTACIFORMES_Psittacidae_Amazona_imperialis,PSITTACIFORMES,Psittacidae,Amazona,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,NA,NA,NA
Amazona_kawalli_FMNH456462,PSITTACIFORMES_Psittacidae_Amazona_kawalli,PSITTACIFORMES,Psittacidae,Amazona,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,NA,NA,NA
Amazona_leucocephala_DOT6817,PSITTACIFORMES_Psittacidae_Amazona_leucocephala,PSITTACIFORMES,Psittacidae,Amazona,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,NA,NA,NA
Amazona_mercenarius_LSUMZB3514,PSITTACIFORMES_Psittacidae_Amazona_mercenarius,PSITTACIFORMES,Psittacidae,Amazona,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,NA,NA,NA
Amazona_pretrei_AMNH321809,PSITTACIFORMES_Psittacidae_Amazona_pretrei,PSITTACIFORMES,Psittacidae,Amazona,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,NA,NA,NA
Amazona_versicolor_AMNH781669,PSITTACIFORMES_Psittacidae_Amazona_versicolor,PSITTACIFORMES,Psittacidae,Amazona,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,NA,NA,NA
Amazona_ochrocephala_LSUMZB9409,PSITTACIFORMES_Psittacidae_Amazona_ochrocephala,PSITTACIFORMES,Psittacidae,Amazona,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,NA,NA,NA
Amazona_oratrix_AMNH706218,PSITTACIFORMES_Psittacidae_Amazona_oratrix,PSITTACIFORMES,Psittacidae,Amazona,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,NA,NA,NA
Amazona_rhodocorytha_LACM26764,PSITTACIFORMES_Psittacidae_Amazona_rhodocorytha,PSITTACIFORMES,Psittacidae,Amazona,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,NA,NA,NA
Amazona_tucumana_UWBM77423,PSITTACIFORMES_Psittacidae_Amazona_tucumana,PSITTACIFORMES,Psittacidae,Amazona,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,NA,NA,NA
Amazona_vinacea_AMNH10395,PSITTACIFORMES_Psittacidae_Amazona_vinacea,PSITTACIFORMES,Psittacidae,Amazona,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,NA,NA,NA
Amazona_viridigenalis_388710AMNH,PSITTACIFORMES_Psittacidae_Amazona_viridigenalis,PSITTACIFORMES,Psittacidae,Amazona,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,NA,NA,NA
Amazona_ventralis_KU8132,PSITTACIFORMES_Psittacidae_Amazona_ventralis,PSITTACIFORMES,Psittacidae,Amazona,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,NA,NA,NA
Amazona_xantholora_CMP151985,PSITTACIFORMES_Psittacidae_Amazona_xantholora,PSITTACIFORMES,Psittacidae,Amazona,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,NA,NA,NA
Amazona_guatemalae_DMNH34370,PSITTACIFORMES_Psittacidae_Amazona_guatemalae,PSITTACIFORMES,Psittacidae,Amazona,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,NA,NA,NA
Amazona_tresmariae_LACM29686,PSITTACIFORMES_Psittacidae_Amazona_tresmariae,PSITTACIFORMES,Psittacidae,Amazona,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,NA,NA,NA
Amazona_barbadensis_YPM040836,PSITTACIFORMES_Psittacidae_Amazona_barbadensis,PSITTACIFORMES,Psittacidae,Amazona,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,NA,NA,NA
Amazona_vittata,PSITTACIFORMES_Psittacidae_Amazona_vittata,PSITTACIFORMES,Psittacidae,Amazona,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,NA,NA,NA
amazona_autumnalis,PSITTACIFORMES_Psittacidae_Amazona_autumnalis,PSITTACIFORMES,Psittacidae,Amazona,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,NA,NA,NA
Amazona_diadema_CMP93318,PSITTACIFORMES_Psittacidae_Amazona_diadema,PSITTACIFORMES,Psittacidae,Amazona,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,NA,NA,NA
Forpus_spengeli_AMNH133024,PSITTACIFORMES_Psittacidae_Forpus_spengeli,PSITTACIFORMES,Psittacidae,Forpus,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,NA,NA,NA
Forpus_coelestis_LSUMZB5221,PSITTACIFORMES_Psittacidae_Forpus_coelestis,PSITTACIFORMES,Psittacidae,Forpus,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,NA,NA,NA
Forpus_crassirostris_LSUMZB7373,PSITTACIFORMES_Psittacidae_Forpus_crassirostris,PSITTACIFORMES,Psittacidae,Forpus,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,NA,NA,NA
Forpus_cyanopygius_UWBM82383,PSITTACIFORMES_Psittacidae_Forpus_cyanopygius,PSITTACIFORMES,Psittacidae,Forpus,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,NA,NA,NA
Forpus_conspicillatus_AMNH793356,PSITTACIFORMES_Psittacidae_Forpus_conspicillatus,PSITTACIFORMES,Psittacidae,Forpus,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,NA,NA,NA
Forpus_passerinus_LSUMZB48518,PSITTACIFORMES_Psittacidae_Forpus_passerinus,PSITTACIFORMES,Psittacidae,Forpus,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,NA,NA,NA
Forpus_xanthopterygius_LSUMZB6612,PSITTACIFORMES_Psittacidae_Forpus_xanthopterygius,PSITTACIFORMES,Psittacidae,Forpus,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,NA,NA,NA
Forpus_sclateri_LSUMZB9635,PSITTACIFORMES_Psittacidae_Forpus_modestus,PSITTACIFORMES,Psittacidae,Forpus,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,NA,NA,NA
Forpus_xanthops_FMNH395954,PSITTACIFORMES_Psittacidae_Forpus_xanthops,PSITTACIFORMES,Psittacidae,Forpus,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,NA,NA,NA
Pionites_leucogaster_LSUMZB4780,PSITTACIFORMES_Psittacidae_Pionites_leucogaster,PSITTACIFORMES,Psittacidae,Pionites,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,NA,NA,NA
Pionites_melanocephalus_DOT14611,PSITTACIFORMES_Psittacidae_Pionites_melanocephalus,PSITTACIFORMES,Psittacidae,Pionites,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,NA,NA,NA
Deroptyus_accipitrinus_LSUMZB31371,PSITTACIFORMES_Psittacidae_Deroptyus_accipitrinus,PSITTACIFORMES,Psittacidae,Deroptyus,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,NA,NA,NA
Pyrrhura_emma_AMNH387973,PSITTACIFORMES_Psittacidae_Pyrrhura_emma,PSITTACIFORMES,Psittacidae,Pyrrhura,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,NA,NA,NA
Pyrrhura_rhodocephala_LACM68499,PSITTACIFORMES_Psittacidae_Pyrrhura_rhodocephala,PSITTACIFORMES,Psittacidae,Pyrrhura,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,NA,NA,NA
Pyrrhura_cruentata_SDZoo897450,PSITTACIFORMES_Psittacidae_Pyrrhura_cruentata,PSITTACIFORMES,Psittacidae,Pyrrhura,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,NA,NA,NA
Pyrrhura_orcesi_LSUMZB7803,PSITTACIFORMES_Psittacidae_Pyrrhura_orcesi,PSITTACIFORMES,Psittacidae,Pyrrhura,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,NA,NA,NA
Pyrrhura_roseifrons_LSUMZB10802,PSITTACIFORMES_Psittacidae_Pyrrhura_roseifrons,PSITTACIFORMES,Psittacidae,Pyrrhura,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,NA,NA,NA
Pyrrhura_amazonum_LACM42239,PSITTACIFORMES_Psittacidae_Pyrrhura_amazonum,PSITTACIFORMES,Psittacidae,Pyrrhura,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,NA,NA,NA
Pyrrhura_albipectus_LSUMZB5958,PSITTACIFORMES_Psittacidae_Pyrrhura_albipectus,PSITTACIFORMES,Psittacidae,Pyrrhura,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,NA,NA,NA
Pyrrhura_calliptera_AMNH126440,PSITTACIFORMES_Psittacidae_Pyrrhura_calliptera,PSITTACIFORMES,Psittacidae,Pyrrhura,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,NA,NA,NA
Pyrrhura_caeruleiceps_USNM372619,PSITTACIFORMES_Psittacidae_Pyrrhura_picta,PSITTACIFORMES,Psittacidae,Pyrrhura,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,NA,NA,NA
Pyrrhura_devillei_AMNH785882,PSITTACIFORMES_Psittacidae_Pyrrhura_devillei,PSITTACIFORMES,Psittacidae,Pyrrhura,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,NA,NA,NA
Pyrrhura_egregia_LSUMZB48297,PSITTACIFORMES_Psittacidae_Pyrrhura_egregia,PSITTACIFORMES,Psittacidae,Pyrrhura,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,NA,NA,NA
Pyrrhura_frontalis_LSUMZB14206,PSITTACIFORMES_Psittacidae_Pyrrhura_frontalis,PSITTACIFORMES,Psittacidae,Pyrrhura,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,NA,NA,NA
Pyrrhura_griseipectus_AMNH241758,PSITTACIFORMES_Psittacidae_Pyrrhura_griseipectus,PSITTACIFORMES,Psittacidae,Pyrrhura,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,NA,NA,NA
Pyrrhura_hoffmanni_LSUMZB72194,PSITTACIFORMES_Psittacidae_Pyrrhura_hoffmanni,PSITTACIFORMES,Psittacidae,Pyrrhura,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,NA,NA,NA
Pyrrhura_hoematotis_LACM83545,PSITTACIFORMES_Psittacidae_Pyrrhura_hoematotis,PSITTACIFORMES,Psittacidae,Pyrrhura,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,NA,NA,NA
Pyrrhura_lepida_LACM42248,PSITTACIFORMES_Psittacidae_Pyrrhura_lepida,PSITTACIFORMES,Psittacidae,Pyrrhura,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,NA,NA,NA
Pyrrhura_lucianii_AMNH308975,PSITTACIFORMES_Psittacidae_Pyrrhura_lucianii,PSITTACIFORMES,Psittacidae,Pyrrhura,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,NA,NA,NA
Pyrrhura_leucotis_ANSP175865,PSITTACIFORMES_Psittacidae_Pyrrhura_leucotis,PSITTACIFORMES,Psittacidae,Pyrrhura,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,NA,NA,NA
Pyrrhura_melanura_DOT12781,PSITTACIFORMES_Psittacidae_Pyrrhura_melanura,PSITTACIFORMES,Psittacidae,Pyrrhura,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,NA,NA,NA
Pyrrhura_molinae_DOT2706,PSITTACIFORMES_Psittacidae_Pyrrhura_molinae,PSITTACIFORMES,Psittacidae,Pyrrhura,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,NA,NA,NA
Pyrrhura_perlata_LSUMZB12547,PSITTACIFORMES_Psittacidae_Pyrrhura_perlata,PSITTACIFORMES,Psittacidae,Pyrrhura,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,NA,NA,NA
Pyrrhura_viridicata_AMNH766641,PSITTACIFORMES_Psittacidae_Pyrrhura_viridicata,PSITTACIFORMES,Psittacidae,Pyrrhura,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,NA,NA,NA
Pyrrhura_rupicola_LSUMZB9467,PSITTACIFORMES_Psittacidae_Pyrrhura_rupicola,PSITTACIFORMES,Psittacidae,Pyrrhura,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,NA,NA,NA
Enicognathus_ferrugineus_LACM104799,PSITTACIFORMES_Psittacidae_Enicognathus_ferrugineus,PSITTACIFORMES,Psittacidae,Enicognathus,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,NA,NA,NA
Enicognathus_leptorhynchus_DOT11115,PSITTACIFORMES_Psittacidae_Enicognathus_leptorhynchus,PSITTACIFORMES,Psittacidae,Enicognathus,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,NA,NA,NA
