taxon,palgalans,nonlb,water,raptor,cor1,alcedin,pici,par+,psit,psitac,sub1,furn1,furn2,furn3,thm1,thm2,sub2,sub3,tyr1,tyr2,tyr3,tyr4,osc1,osc2,osc3
PASSERIFORMES-suboscine_Tityridae_Schiffornis stenorhyncha,,,,,,,,,,,,,,,,,,1,,,,,,,
PASSERIFORMES-suboscine_Tityridae_Schiffornis virescens,,,,,,,,,,,,,,,,,,1,,,,,,,
PASSERIFORMES-suboscine_Tityridae_Schiffornis turdina,,,,,,,,,,,,,,,,,,1,,,,,,,
PASSERIFORMES-suboscine_Tityridae_schiffornis major,,,,,,,,,,,,,,,,,,1,,,,,,,
PASSERIFORMES-suboscine_Tityridae_Laniocera rufescens,,,,,,,,,,,,,,,,1,,1,,,,,,,
PASSERIFORMES-suboscine_Tityridae_Laniocera hypopyrra,,,,,,,,,,,,,,,,,,1,,,,,,,
PASSERIFORMES-suboscine_Tityridae_Iodopleura pipra,,,,,,,,,,,,,,,,,1,1,,,,,,,
PASSERIFORMES-suboscine_Tityridae_Iodopleura isabellae,,,,,,,,,,,,,,,,,,1,,,,,,,
PASSERIFORMES-suboscine_Tityridae_Iodopleura fusca,,,,,,,,,,,,,,,,,,1,,,,,,,
PASSERIFORMES-suboscine_Tityridae_Laniisoma elegans,,,,,,,,,,,,,,,,,,1,1,,,,,,
PASSERIFORMES-suboscine_Tityridae_Xenopsaris albinucha,,,,,,,,,,,,,,,,,,1,,1,,,,,
PASSERIFORMES-suboscine_Tityridae_Pachyramphus aglaiae,,,,,,,,,,,,,,,,,,1,,,1,,,,
PASSERIFORMES-suboscine_Tityridae_Pachyramphus cinnamomeus,,,,,,,,,,,,,,,,,,1,,,,,,,
PASSERIFORMES-suboscine_Tityridae_Pachyramphus rufus,,,,,,,,,,,,,,,,,,1,,,,,,,
PASSERIFORMES-suboscine_Tityridae_Pachyramphus albogriseus,,,,,,,,,,,,,,,,,,1,,,,,,,
PASSERIFORMES-suboscine_Tityridae_Pachyramphus minor,,,,,,,,,,,,,,,,,,1,,,,,,,
PASSERIFORMES-suboscine_Tityridae_Pachyramphus marginatus,,,,,,,,,,,,,,,,,,1,,,,,,,
PASSERIFORMES-suboscine_Tityridae_Pachyramphus homochrous,,,,,,,,,,,,,,,,,,1,,,,,,,
PASSERIFORMES-suboscine_Tityridae_Pachyramphus major,,,,,,,,,,,,,,,,,,1,,,,,,,
PASSERIFORMES-suboscine_Tityridae_Pachyramphus validus,,,,,,,,,,,,,,,,,,1,,,,,,,
PASSERIFORMES-suboscine_Tityridae_Pachyramphus viridis,,,,,,,,,,,,,,,,,,1,,,,,,,
PASSERIFORMES-suboscine_Tityridae_Pachyramphus niger,,,,,,,,,,,,,,,,,,1,,,,,,,
PASSERIFORMES-suboscine_Tityridae_Pachyramphus surinamus,,,,,,,,,,,,,,,,,,1,,,,,,,
PASSERIFORMES-suboscine_Tityridae_Pachyramphus spodiurus,,,,,,,,,,,,,,,,,,1,,,,1,,,
PASSERIFORMES-suboscine_Tityridae_Pachyramphus versicolor,,,,,,,,,,,,,,,,,,1,,,,,,,
PASSERIFORMES-suboscine_Tityridae_Pachyramphus castaneus,,,,,,,,,,,,,,,,,,1,,,,,,,
PASSERIFORMES-suboscine_Tityridae_Pachyramphus polychopterus,,,,,,,,,,,,,,,,,,1,,,,,,,
PASSERIFORMES-oscine_Menuridae_menura novaehollandiae,,, ,  , , , , , , , , , , , , , ,1, , , , ,1,1, 
PASSERIFORMES-oscine_Atrichornithidae_atrichornis rufescens,,,,,,,,,,,1,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Ptilonorhynchidae_ailuroedus buccoides,,,,,,,,,,,,1,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Ptilonorhynchidae_ptilonorhynchus violaceus,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Climacteridae_cormobates leucophaea,,,,,,,,,,,,,1,,,,,,,,,,1,,
PASSERIFORMES-oscine_Climacteridae_climacteris melanurus,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Maluridae_Malurus cyaneus,,,,,,,,,,,,,,1,,,,,,,,,1,,
PASSERIFORMES-oscine_Maluridae_Malurus grayi,,, , ,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Maluridae_malurus alboscapulatus,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Maluridae_Clytomyias insignis,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Maluridae_Stipiturus malachurus,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Maluridae_Amytornis striatus,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Meliphagidae_Myza celebensis,,,,,,,,,,,,,,,1,,,,,,,,1,,
PASSERIFORMES-oscine_Meliphagidae_acanthorhynchus tenuirostris,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Meliphagidae_Glycichaera fallax,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Meliphagidae_Ptiloprora guisei,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Meliphagidae_Ashbyia lovensis,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Meliphagidae_Epthianura albifrons,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Meliphagidae_Stresemannia bougainvillei,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Meliphagidae_Conopophila rufogularis,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Meliphagidae_Ramsayornis fasciatus,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Meliphagidae_Melilestes megarhynchus,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Meliphagidae_Timeliopsis fulvigula,,,,,,,,,,,,,,,,1,,,,,,,1,,
PASSERIFORMES-oscine_Meliphagidae_Melipotes fumigatus,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Meliphagidae_Glycifohia notabilis,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Meliphagidae_Gliciphila melanops,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Meliphagidae_Pycnopygius cinereus,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Meliphagidae_Certhionyx variegatus,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Meliphagidae_Prosthemadera novaeseelandiae,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Meliphagidae_Anthornis melanura,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Meliphagidae_Sugomel nigrum,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Meliphagidae_Myzomela jugularis,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Meliphagidae_Myzomela sanguinolenta,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Meliphagidae_Myzomela rosenbergii,,,,,,,,,,,,,,,,,1,,,,,,1,,
PASSERIFORMES-oscine_Meliphagidae_Philemon buceroides,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Meliphagidae_Xanthotis flaviventer,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Meliphagidae_Xanthotis provocator,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Meliphagidae_Plectorhyncha lanceolata,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Meliphagidae_Grantiella picta,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Meliphagidae_Trichodere cockerelli,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Meliphagidae_Phylidonyris novaehollandiae,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Meliphagidae_Lichmera indistincta,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Meliphagidae_Cissomela pectoralis,,,,,,,,,,,,,,,,,,1,,,,,1,,
PASSERIFORMES-oscine_Meliphagidae_Guadalcanaria inexpecta,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Meliphagidae_Gymnomyza viridis,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Meliphagidae_foulehaio carunculatus,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Meliphagidae_Nesoptilotis leucotis,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Meliphagidae_Entomyzon cyanotis,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Meliphagidae_Melithreptus lunatus,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Meliphagidae_Meliphaga albilineata,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Meliphagidae_Meliphaga albonotata,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Meliphagidae_Meliphaga analoga,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Meliphagidae_Meliphaga aruensis,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Meliphagidae_Meliphaga cinereifrons,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Meliphagidae_Meliphaga flavirictus,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Meliphagidae_Meliphaga fordiana,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Meliphagidae_Meliphaga lewinii,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Meliphagidae_Meliphaga mimikae,,,,,,,,,,,,,,,,,,,1,,,,1,,
PASSERIFORMES-oscine_Meliphagidae_Meliphaga reticulata,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Meliphagidae_Meliphaga gracilis,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Meliphagidae_Meliphaga orientalis,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Meliphagidae_Purnella albifrons,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Meliphagidae_Lichenostomus cassidix,,,,,,,,,,,,,,,,,,,,1,,,1,,
PASSERIFORMES-oscine_Meliphagidae_Lichenostomus melanops,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Meliphagidae_Gavicalis virescens,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Meliphagidae_Oreornis chrysogenys,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Meliphagidae_Ptilotula penicillata,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Meliphagidae_Caligavis chrysops,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Meliphagidae_Anthochaera phrygia,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Meliphagidae_Anthochaera carunculata,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Meliphagidae_Acanthagenys rufogularis,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Meliphagidae_Bolemoreus frenatus,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Meliphagidae_Melidectes sclateri,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Meliphagidae_Melidectes torquatus,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Meliphagidae_Melidectes fuscus,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Dasyornithidae_Dasyornis brachypterus,,,,,,,,,,,,,,,,,,,,,,1,1,,
PASSERIFORMES-oscine_Dasyornithidae_dasyornis broadbenti,,,,,,,,,,,,,,,,,,,,,,,1,1,
PASSERIFORMES-oscine_Pardalotidae_pardalotus striatus,,,,,,,,,,,,,,,,,,,,,,,1,,1
PASSERIFORMES-oscine_Acanthizidae_Pachycare flavogrisea,,,,,,,,,,,,,,,,,,,,,,,1,  ,1
PASSERIFORMES-oscine_Acanthizidae_Oreoscopus gutturalis,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Acanthizidae_Acanthornis magna,,,,,,,,,,,,,,,,,,,,,,,1,1,
PASSERIFORMES-oscine_Acanthizidae_Smicrornis brevirostris,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Acanthizidae_Calamanthus fuliginosus,,,,,,,,,,,,,,,,,,,,,,,1,, 
PASSERIFORMES-oscine_Acanthizidae_Hylacola cautus,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Acanthizidae_Pycnoptilus floccosus,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Acanthizidae_Pyrrholaemus brunneus,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Acanthizidae_Pyrrholaemus saggittatus,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Acanthizidae_Crateroscelis murina,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Acanthizidae_Origma solitaria,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Acanthizidae_Sericornis citreogularis,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Acanthizidae_Sericornis frontalis,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Acanthizidae_Gerygone fusca,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Acanthizidae_Gerygone inornata,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Acanthizidae_acanthiza cinerea,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Acanthizidae_Aphelocephala leucopsis,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Pomatostomidae_pomatostomus superciliosus,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Orthonychidae_orthonyx temminckii,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Cnemophilidae_cnemophilus loriae,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Cnemophilidae_loboparadisea sericea,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Melanocharitidae_melanocharis versteri,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Melanocharitidae_oedistoma iliolophus,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Melanocharitidae_toxorhamphus novaeguineae,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Paramythiidae_oreocharis arfaki,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Callaeidae_Callaeas wilsoni,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Callaeidae_philesturnus carunculatus,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Notiomystidae_Notiomystis cincta,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Psophodidae_psophodes cristatus,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Cinclosomatidae_ptilorrhoa leucosticta,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Cinclosomatidae_cinclosoma punctatum,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Platysteiridae_dyaphorophyia castanea,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Malaconotidae_tchagra senegalus,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Machaerirhynchidae_machaerirhynchus nigripectus,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Vangidae_mystacornis crossleyi,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Vangidae_prionops plumatus,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Vangidae_tephrodornis virgatus,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Pityriasidae_pityriasis gymnocephala,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Artamidae_artamus cinereus,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Artamidae_peltops blainvillii,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Artamidae_melloria quoyi,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Artamidae_strepera graculina,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Rhagologidae_rhagologus leucostigma,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Aegithinidae_aegithina lafresnayei,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Campephagidae_pericrocotus divaricatus,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Campephagidae_edolisoma tenuirostre,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Mohouidae_mohoua albicilla,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Neosittidae_daphoenositta chrysoptera,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Eulacestomatidae_eulacestoma nigropectus,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Oreoicidae_oreoica gutturalis,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Falcunculidae_falcunculus frontatus,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Pachycephalidae_pachycephala vitiensis,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Pachycephalidae_Pseudorectes ferrugineus,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Pachycephalidae_colluricincla harmonica,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Laniidae_lanius excubitor,,,,,,,,,,,,,,,,,,,,,,,1,,
PASSERIFORMES-oscine_Vireonidae_vireo solitarius,,,,,,,, ,,, , , , ,  , , , , , , , ,1,1,
PASSERIFORMES-oscine_Vireonidae_erpornis zantholeuca,,,,,,,,1,,,,,,,,,,,,,,,,1,
PASSERIFORMES-oscine_Vireonidae_pteruthius aeralatus,,,,,,,,,,,1,,,,,,,,,,,,,1,
PASSERIFORMES-oscine_Oriolidae_pitohui dichrous,,,,,,,,,,,,,,,,,,,,,,,,1,
PASSERIFORMES-oscine_Oriolidae_oriolus chinensis,,,,,,,,,,,,1,,,,,,,,,,,,1,
PASSERIFORMES-oscine_Dicruridae_dicrurus aeneus,,,,,,,,,,,,,1,,,,,,,,,,,1,
PASSERIFORMES-oscine_Rhipiduridae_rhipidura javanica,,,,,,,,,,,,,,1,,,,,,,,,,1,
PASSERIFORMES-oscine_Rhipiduridae_lamprolia victoriae,,,,,,,,,,,,,,,1,,,,,,,,,1,
PASSERIFORMES-oscine_Monarchidae_hypothymis azurea,,,,,,,,,,,,,,,,,,,,,,,,1,
PASSERIFORMES-oscine_Monarchidae_metabolus takatsukasae,,,,,,,,,,,,,,,,,,,,,,,,1,
PASSERIFORMES-oscine_Corvidae_platylophus galericulatus,,,,,,,,,,,,,,,,1,,,,,,,,1,
PASSERIFORMES-oscine_Corvidae_Aphelocoma californica,,,,,,,,,,,,,,,,,,,,,,,,1,
PASSERIFORMES-oscine_Corvidae_Aphelocoma sumichrasti,,,,,,,,,,,,,,,,,,,,,,,,1,
PASSERIFORMES-oscine_Corvidae_pyrrhocorax pyrrhocorax,,,,,,,,,,,,,,,,,,,,,,,,1,
PASSERIFORMES-oscine_Corvidae_Coloeus monedula,,,,,,,,,,,,,,,,,,,,,,,,1,
PASSERIFORMES-oscine_Corvidae_Corvus brachyrhynchos,,,,,,,,,,,,,,,,,,,,,,,,1,
PASSERIFORMES-oscine_Corvidae_Corvus cornix,,,,,,,,,,,,,,,,,,,,,,,,1,
PASSERIFORMES-oscine_Corvidae_Corvus macrorhynchos,,,,,,,,,,,,,,,,,,,,,,,,1,
PASSERIFORMES-oscine_Corvidae_corvus corax,,,,,,,,,,,,,,,,,,,,,,,,1,
PASSERIFORMES-oscine_Corvidae_Corvus hawaiiensis,,,,,,,,,,,,,,,,,,,,,,,,1,
PASSERIFORMES-oscine_Corcoracidae_struthidea cinerea,,,,,,,,,,,,,,,,,1,,,,,,,1,
PASSERIFORMES-oscine_Melampittidae_melampitta lugubris,,,,,,,,,,,,,,,,,,1,,,,,,1,
PASSERIFORMES-oscine_Ifritidae_ifrita kowaldi,,,,,,,,,,,,,,,,,,,1,,,,,1,
PASSERIFORMES-oscine_Paradisaeidae_Lycocorax pyrrhopterus,,,,,,,,,,,,,,,,,,,,1,,,,1,
PASSERIFORMES-oscine_Paradisaeidae_phonygammus keraudrenii,,,,,,,,,,,,,,,,,,,,,1,,,1,
PASSERIFORMES-oscine_Paradisaeidae_Parotia lawesii,,,,,,,,,,,,,,,,,,,,,,,,1,
PASSERIFORMES-oscine_Paradisaeidae_Diphyllodes magnificus,,,,,,,,,,,,,,,,,,,,,,,,1,
PASSERIFORMES-oscine_Paradisaeidae_Cicinnurus regius,,,,,,,,,,,,,,,,,,,,,,,,1,
PASSERIFORMES-oscine_Paradisaeidae_Paradisaea rubra,,,,,,,,,,,,,,,,,,,,,,,,1,
PASSERIFORMES-oscine_Paradisaeidae_paradisaea minor,,,,,,,,,,,,,,,,,,,,,,,,1,
PASSERIFORMES-oscine_Petroicidae_Eopsaltria australis,,,,,,,,,,,,,,,,,,,,,,1,,1,
PASSERIFORMES-oscine_Petroicidae_devioeca papuana,,,,,,,,,,,,,,,,,,,,,,,1,1,
PASSERIFORMES-oscine_Petroicidae_petroica multicolor,,,,,,,,,,,,,,,,,,,,,,,,1,
PASSERIFORMES-oscine_Picathartidae_Picathartes gymnocephalus,,,,,,,,,,,,,,,,,,,,,,,,1,
PASSERIFORMES-oscine_Chaetopidae_chaetops frenatus,,,,,,,,,,,,,,,,,,,,,,,,1,
PASSERIFORMES-oscine_Eupetidae_eupetes macrocerus,,,,,,,,,,,,,,,,,,,,,,,,1,1
PASSERIFORMES-oscine_Bombycillidae_bombycilla garrulus,,,,,,,,,,,,,,,,,,,,,,,,1,
PASSERIFORMES-oscine_Ptiliogonatidae_ptilogonys caudatus,,,,,,,,,,,,,,,,,,,,,,,,1,
PASSERIFORMES-oscine_Hypocoliidae_hypocolius ampelinus,,,,,,,,,,,,,,,,,,,,,,,,1,
PASSERIFORMES-oscine_Dulidae_dulus dominicus,,,,,,,,,,,,,,,,,,,,,,,,1,
PASSERIFORMES-oscine_Mohoidae_moho nobilis,,,,,,,,,,,,,,,,,,,,,,,,1,
PASSERIFORMES-oscine_Hylocitreidae_Hylocitrea bonensis,,,,,,,,,,,,,,,,,,,,,,,,1,
PASSERIFORMES-oscine_Stenostiridae_chelidorhynx hypoxanthus,,,,,,,,,,,,,,,,,,,,,,,,1,
PASSERIFORMES-oscine_Stenostiridae_culicicapa ceylonensis,,,,,,,,,,,,,,,,,,,,,,,,1,
PASSERIFORMES-oscine_Paridae_Cyanistes caeruleus,,,,,,,,,,,,,,,,,,,,,,,,1,
PASSERIFORMES-oscine_Paridae_parus major,,,,,,,,,,,,,,,,,,,,,,,,1,
PASSERIFORMES-oscine_Remizidae_remiz consobrinus,,,,,,,,,,,,,,,,,,,,,,,,1,
PASSERIFORMES-oscine_Nicatoridae_nicator chloris,,,,,,,,,,,,,,,,,,,,,,,,1,
PASSERIFORMES-oscine_Panuridae_panurus biarmicus,,,,,,,,,,,,,,,,,,,,,,,,1,
PASSERIFORMES-oscine_Alaudidae_Alauda arvensis,,,,,,,,,,,,,,,,,,,,,,,,1,
PASSERIFORMES-oscine_Alaudidae_eremophila alpestris,,,,,,,,,,,,,,,,,,,,,,,,1,
PASSERIFORMES-oscine_Pycnonotidae_bleda syndactylus,,,,,,,,,,,,,,,,,,,,,,,,1,
PASSERIFORMES-oscine_Pycnonotidae_Pycnonotus atriceps,,,,,,,,,,,,,,,,,,,,,,,,1,
PASSERIFORMES-oscine_Pycnonotidae_pycnonotus jocosus,,,,,,,,,,,,,,,,,,,,,,,,1,
PASSERIFORMES-oscine_Hirundinidae_Tachycineta bicolor,,,,,,,,,,,,,,,,,,,,,,,,1,
PASSERIFORMES-oscine_Hirundinidae_progne subis,,,,,,,,,,,,,,,,,,,,,,,,1,
PASSERIFORMES-oscine_Hirundinidae_hirundo rustica,,,,,,,,,,,,,,,,,,,,,,,,1,
PASSERIFORMES-oscine_Pnoepygidae_pnoepyga pusilla,,,,,,,,,,,,,,,,,,,,,,,,1,
PASSERIFORMES-oscine_Macrosphenidae_macrosphenus flavicans,,,,,,,,,,,,,,,,,,,,,,,,1,
PASSERIFORMES-oscine_Macrosphenidae_sylvietta virens,,,,,,,,,,,,,,,,,,,,,,,,1,
PASSERIFORMES-oscine_Cettiidae_abroscopus albogularis,,,,,,,,,,,,,,,,,,,,,,,,1,
PASSERIFORMES-oscine_Cettiidae_tesia cyaniventer,,,,,,,,,,,,,,,,,,,,,,,,1,
PASSERIFORMES-oscine_Scotocercidae_scotocerca inquieta,,,,,,,,,,,,,,,,,,,,,,,,1,
PASSERIFORMES-oscine_Erythrocercidae_erythrocercus mccallii,,,,,,,,,,,,,,,,,,,,,,,,1,
PASSERIFORMES-oscine_Hyliidae_hylia prasina,,,,,,,,,,,,,,,,,,,,,,,,1,
PASSERIFORMES-oscine_Hyliidae_pholidornis rushiae,,,,,,,,,,,,,,,,,,,,,,,,1,
PASSERIFORMES-oscine_Aegithalidae_aegithalos concinnus,,,,,,,,,,,,,,,,,,,,,,,,1,
PASSERIFORMES-oscine_Aegithalidae_psaltriparus minimus,,,,,,,,,,,,,,,,,,,,,,,,1,
PASSERIFORMES-oscine_Phylloscopidae_Phylloscopus plumbeitarsus,,,,,,,,,,,,,,,,,,,,,,,,1,
PASSERIFORMES-oscine_Phylloscopidae_Phylloscopus trochiloides,,,,,,,,,,,,,,,,,,,,,,,,1,
PASSERIFORMES-oscine_Phylloscopidae_phylloscopus trochilus,,,,,,,,,,,,,,,,,,,,,,,,1,
PASSERIFORMES-oscine_Phylloscopidae_seicercus montis,,,,,,,,,,,,,,,,,,,,,,,,1,
PASSERIFORMES-oscine_Acrocephalidae_graueria vittata,,,,,,,,,,,,,,,,,,,,,,,,1,
PASSERIFORMES-oscine_Acrocephalidae_nesillas typica,,,,,,,,,,,,,,,,,,,,,,,,1,
PASSERIFORMES-oscine_Acrocephalidae_acrocephalus orientalis,,,,,,,,,,,,,,,,,,,,,,,,1,
PASSERIFORMES-oscine_Locustellidae_robsonius rabori,,,,,,,,,,,,,,,,,,,,,,,,1,
